app_tagline	Simple. Solid. Secure.	सरल. सटीक. सुरक्षित.	Simple. Solid. Secure.	ਸੌਖਾ. ਪੱਕਾ. ਸੁਰੱਖਿਅਤ.	ലളിതം. സോളിഡ്. സുരക്ഷിതം.
cst_deleted_msg	Customer deleted	ग्राहक डिलीट	Customer deleted	ਕਸਟਮਰ ਡਿਲੀਟ	ഉപപോക്താവിനെ Delete ആക്കി
account_security	Security	सुरक्षा	Security	ਸਿਕਿਉਰਿਟੀ	സുരക്ഷ
security_app_lock	App Lock	ऐप्प लॉक	App Lock	ਐੱਪ-ਲੌਕ	അപ്ലിക്കേഷൻ ലോക്ക്
security_recovery	Account Recovery Number	खाता बैकअप नंबर	Khata Recovery Number	ਖਾਤਾ ਰਿਕਵਰੀ ਨੰਬਰ	അക്കൗണ്ട് വീണ്ടെടുക്കൽ നമ്പർ
status_on	On	ऑन	On	ਓਨ	ഓണാണ്
status_off	Off	ऑफ	Off	ਆੱਫ	ഓഫ്
app_lock_enabled	App Lock Enabled	ऐप्प लॉक चालू	App Lock On	ਐੱਪ-ਲੌਕ ਚਾਲੂ	അപ്ലിക്കേഷൻ ലോക്ക് പ്രവർത്തനക്ഷമമാക്കി
app_lock_disabled	App Lock Disabled	ऐप्प लॉक बंद	App Lock Off	ਐੱਪ-ਲੌਕ ਬੰਦ	അപ്ലിക്കേഷൻ ലോക്ക് അപ്രാപ്തമാക്കി
app_lock_enable	Click to enable	लगायें	On karne ke liye click kare	ਲਗਾਉਣ ਲਈ ਕਲਿਕ ਕਰੋ	പ്രാപ്തമാക്കാൻ ക്ലിക്കുചെയ്യുക
app_lock_disable	Click to disable	हटायें	Off karne ke liye click kare	ਹਟਾਉਣ ਲਈ ਕਲਿਕ ਕਰੋ	അപ്രാപ്തമാക്കാൻ ക്ലിക്കുചെയ്യുക
enable_app_lock	Enable App Lock	ऐप्प लॉक लगायें	App Lock on kare	ਐੱਪ-ਲੌਕ ਲਗਾਓ	അപ്ലിക്കേഷൻ ലോക്ക് പ്രാപ്തമാക്കുക
disable_app_lock	Disable App Lock	ऐप्प लॉक हटायें	App Lock off kare	ਐੱਪ-ਲੌਕ ਹਟਾਓ	അപ്ലിക്കേഷൻ ലോക്ക് പ്രവർത്തനരഹിതമാക്കുക
app_lock_desc_msg	App Lock keeps your OkCredit account safe from others who can use your phone. \nThis lock protects only one phone. Enable app lock on all your phones separately if you use OkCredit on multiple phones.	ऐप्प लॉक, आपके OkCredit खाते को आपका फ़ोन इस्तेमाल करने वाले बाकी लोगों से सुरक्षित रखता है। यह लॉक सिर्फ एक फ़ोन के लिए है। अगर आप एक से ज्यादा फ़ोन में OkCredit चलाते हैं तो अपने हर फ़ोन में अलग से ऐप्प लॉक लगायें।	App Lock aapke OkCredit Account ko dusro se safe rakhta hai. Yah lock sirf ek phone ko bachata hai. Agar aap ek se jyada phone me OkCredit istemaal karte hain to har phone me alag se lock lagaye.	ਐੱਪ-ਲੌਕ ਤੁਹਾਡੇ OKਕ੍ਰੇਡਿਟ ਖਾਤੇ ਨੂੰ ਉਨ੍ਹਾਂ ਤੋਂ ਸੇਫ ਰੱਖਦਾ ਜੋ ਤੁਹਾਡਾ ਫੋਨ ਇਸਤੇਮਾਲ ਕਰ ਸਕਦੇ ਹਨ. ਇਹ ਲੌਕ ਸਿਰਫ ਇਸ ਫੋਨ ਲਈ ਹੈ. ਜੇ ਤੁਸੀਂ ਇੱਕ ਤੋਂ ਵੱਢ ਫੋਨ ਤੇ OKਕ੍ਰੇਡਿਟ ਚਲਾਉਂਦੇ ਹੋ ਤਾਂ ਸਾਰੇ ਫੋਨਾਂ ਤੇ ਵੱਖਰਾ ਲੌਕ ਲਗਾਉਣਾ ਪੈਣਾ.	ആപ്പ് ലോക്ക് ആക്ടിവേറ്റ് ചെയ്താൽ മറ്റുള്ളവരിൽ നിന്നും നിങ്ങളുടെ അക്കൗണ്ട് സുരക്ഷിതമാക്കുന്നു.ഈ ലോക്ക് ഒരു ഫോൺ മാത്രമേ സംരക്ഷിക്കൂ. \n ഒന്നിലധികം ഫോണുകളിൽ OkCredit ഉപയോഗിക്കുകയാണെങ്കിൽ നിങ്ങളുടെ എല്ലാ ഫോണുകളിലും അപ്ലിക്കേഷൻ ലോക്ക് വേർതിരിക്കുക.
draw_unlock_pattern	Draw unlock pattern	अनलॉक पैटर्न बनायें	Unlock pattern banaye	ਅਨਲੌਕ ਪੈਟਰਨ ਬਣਾਉ	അൺലോക്ക് പാറ്റേൺ വരയ്ക്കുക
draw_patern_again	Draw pattern again to confirm	दोबारा सेम पैटर्न बनायें	Dobara pattern bana kar confirm kare	ਦੋਬਾਰਾ ਪੈਟਰਨ ਬਣਾ ਕੇ ਕੰਫਰਮ ਕਰੋ	സ്ഥിരീകരിക്കുന്നതിന് പാറ്റേൺ വീണ്ടും വരയ്ക്കുക
set_pattern	Set Pattern	पैटर्न सेट करें	Set Pattern	ਪੈਟਰਨ ਬਣਾਉ	പാറ്റേൺ സജ്ജമാക്കുക
confirm_pattern	Confirm Pattern	पैटर्न कन्फर्म करें	Confirm Pattern	ਕੰਫਰਮ ਪੈਟਰਨ	പാറ്റേൺ സ്ഥിരീകരിക്കുക
incorrect_pattern	Incorrect Pattern	गलत पैटर्न	Galat Pattern	ਗਲਤ ਪੈਟਰਨ	തെറ്റായ പാറ്റേൺ
invalid_pattern	Connect at least 4 dots	कम से कम 4 डॉट कनेक्ट करें	Kam se kam 4 dots jode	ਘੱਟੋ-ਘੱਟ 4 ਡੋਟ ਜੋੜੋ	കുറഞ്ഞത് 4 ഡോട്ടുകൾ കണക്റ്റുചെയ്യുക
pattern_mismatch	Both patterns do not match	दोनों पैटर्न एक जैसे नहीं हैं।	Dono patterns match nahi hote	ਦੋਵੇਂ ਪੈਟਰਨ ਮੈਚ ਨਹੀਂ ਹੋਏ	രണ്ട് പാറ്റേണുകളും പൊരുത്തപ്പെടുന്നില്ല
pattern_verified	Pattern Verified	सही पैटर्न	Pattern Verified	ਪੈਟਰਨ ਵੇਰੀਫਾਇਡ	പാറ്റേൺ പരിശോധിച്ചു
forgot_pattern	Forgot Pattern?	पैटर्न भूल गये?	Pattern bhool gaye?	ਪੈਟਰਨ ਭੁੱਲ ਗਏ?	പാറ്റേൺ മറന്നോ?
pattern_disable_sign_in_msg	Sign in with your OkCredit password to disable your app lock	ऐप्प लॉक हटाने के लिए अपने OkCredit पासवर्ड से साइन इन करें।	Apne password se sign in kar ke app lock ko off kare	ਐੱਪ-ਲੌਕ ਨੂੰ ਹਟਾਉਣ ਲਈ ਆਪਣੇ OKਕ੍ਰੇਡਿਟ ਖਾਤੇ ਦੇ ਪਾਸਵਰਡ ਨਾਲ ਸਾਇਨ ਇਨ ਕਰੋ.	നിങ്ങളുടെ അപ്ലിക്കേഷൻ ലോക്ക് അപ്രാപ്തമാക്കുന്നതിന് നിങ്ങളുടെ OkCredit പാസ്സ്‌വേർഡ്‌ ഉപയോഗിച്ച് സൈൻ ഇൻ ചെയ്യുക
payment_reminder_whatsapp_msg_1	Hello, here is your OkCredit Payment Reminder.	नमस्ते! यह आपका OkCredit पेमेंट रिमाइंडर है।	Namaste, Yah aapka OkCredit payment reminder hai.	ਹੈਲੋ! ਤੁਹਾਡੇ ਲਈ OKਕ੍ਰੇਡਿਟ ਪੇਮੇਂਟ ਰਿਮਾਇੰਡਰ ਆਇਆ ਹੈ।	ഹലോ, ഇതാ നിങ്ങളുടെ OkCredit പേയ്മെന്റ് ഓർമ്മപ്പെടുത്തൽ.
payment_reminder_whatsapp_msg_2	Hello, here is your OkCredit Payment Reminder. \n \nYou can also send reminders like this to your customers, get OkCredit for free %1$s	नमस्ते! यह आपका OkCredit पेमेंट रिमाइंडर है। आप भी अपने ग्राहकों को ऐसे रिमाइंडर भेज सकते हैं। %1$s से OkCredit इंस्टॉल करें।	Namaste, Yah aapka OkCredit payment reminder hai. Apne customers ko bhi aise update bhejne ke liye, free me OkCredit install kare %1$s	ਹੈਲੋ! ਤੁਹਾਡੇ ਲਈ OKਕ੍ਰੇਡਿਟ ਪੇਮੇਂਟ ਰਿਮਾਇੰਡਰ ਆਇਆ ਹੈ। ਤੁਸੀਂ ਭੀ ਆਪਣੇ ਉਧਾਰ ਵਾਲੇ ਕਸਟਮਰ ਨੂੰ WhatsApp ਰਿਮਾਇੰਡਰ ਭੇਜ ਸਕਦੇ ਹੋ। %1$s ਤੋਂ OkCredit ਫ੍ਰੀ ਇੰਸਟਾਲ ਕਰੋ।	ഹലോ, ഇതാ നിങ്ങളുടെ OkCredit പേയ്മെന്റ് ഓർമ്മപ്പെടുത്തൽ. \n നിങ്ങളുടെ കസ്റ്റമർമാർക്ക് ഇതുപോലുള്ള ഓർമ്മപ്പെടുത്തലുകൾ അയയ്ക്കാനും, OkCredit സവജന്യമാണ്. %1$s
payment_reminder_whatsapp_msg_3	Hello, here is your OkCredit Payment Reminder. \n \nKeep your customers updated with free SMS. Get OkCredit now %1$s	नमस्ते! यह आपका OkCredit पेमेंट रिमाइंडर है। आप भी अपने ग्राहकों को फ्री बैलेंस अपडेट भेज सकते हैं। %1$s से OkCredit इंस्टॉल करें।	Namaste, Yah aapka OkCredit payment reminder hai. Apne customers ko har len-den ka update bheje. OkCredit install kare - %1$s	ਹੈਲੋ! ਤੁਹਾਡੇ ਲਈ OKਕ੍ਰੇਡਿਟ ਪੇਮੇਂਟ ਰਿਮਾਇੰਡਰ ਆਇਆ ਹੈ। ਆਪਣੇ ਕਸਟਮਰ ਨੂੰ ਫ੍ਰੀ SMS ਨਾਲ ਬੈਲੇਂਸ ਦਾ ਅਪਡੇਟ ਭੇਜੋ। %1$s ਤੋਂ OkCredit ਇੰਸਟਾਲ ਕਰੋ।	ഹലോ, ഇതാ നിങ്ങളുടെ OkCredit പേയ്മെന്റ് ഓർമ്മപ്പെടുത്തൽ. \n സൌജന്യ SMS ഉപയോഗിച്ച് നിങ്ങളുടെ ഉപഭോക്താക്കൾ അപ്ഡേറ്റ് ചെയ്യുക. %1$s
payment_reminder_whatsapp_msg_4	Hello, here is your OkCredit Payment Reminder. \n \nYou can also make your Udhaar Khata digital for free. Install now  %1$s	नमस्ते! यह आपका OkCredit पेमेंट रिमाइंडर है। आप भी फ्री में अपना डिजिटल उधार खाता बना सकते हैं। %1$s से अभी इंस्टॉल करें।	Namaste, Yah aapka OkCredit payment reminder hai. Aap bhi apna Digital Udhaar Khaata banaiye. Install kaijiye  %1$s	ਹੈਲੋ! ਤੁਹਾਡੇ ਲਈ OKਕ੍ਰੇਡਿਟ ਪੇਮੇਂਟ ਰਿਮਾਇੰਡਰ ਆਇਆ ਹੈ। ਤੁਸੀਂ ਭੀ ਆਪਣਾ ਡਿਜਿਟਲ ਉਧਾਰ ਖਾਤਾ ਫ੍ਰੀ ਬਣਾ ਸਕਦੇ ਹੋ। ਇੰਸਟਾਲ ਕਰੋ %1$s	ഹലോ, ഇതാ നിങ്ങളുടെ OkCredit പേയ്മെന്റ് ഓർമ്മപ്പെടുത്തൽ. \n നിങ്ങളുടെ ഡിജിറ്റൽ പറ്റൂ ബുക്ക്  സൗജന്യമായി ഉപയോഗിക്കാം. %1$s
payment_reminder_whatsapp_msg_5	Hello, here is your OkCredit Payment Reminder. \n \nGet your free OkCredit Udhaar Khaata at %1$s	नमस्ते! यह आपका OkCredit पेमेंट रिमाइंडर है। %1$s से OkCredit इंस्टॉल करें और अपने उधार खाते को डिजिटल बनायें।	Hello, here is your OkCredit Payment Reminder. Get your free OkCredit Udhaar Khaata at %1$s	ਹੈਲੋ! ਤੁਹਾਡੇ ਲਈ OKਕ੍ਰੇਡਿਟ ਪੇਮੇਂਟ ਰਿਮਾਇੰਡਰ ਆਇਆ ਹੈ। %1$s ਤੋਂ OkCredit ਇੰਸਟਾਲ ਕਰੋ ਤੇ ਆਪਣਾ ਡਿਜਿਟਲ ਉਧਾਰ ਖਾਤਾ ਫ੍ਰੀ ਬਣਾਓ।	ഹലോ, ഇതാ നിങ്ങളുടെ OkCredit പേയ്മെന്റ് ഓർമ്മപ്പെടുത്തൽ. \n നിങ്ങളുടെ ഡിജിറ്റൽ പറ്റൂ ബുക്ക്  സൗജന്യമായി ഉപയോഗിക്കാം. %1$s
due	Due	उधार	Udhaar	ਉਧਾਰ	കടം
old_balance_screen_tut_desc	Record old balance as of %1$s and send a special opening balance SMS to customer	%1$s तक का टोटल पुराना बैलेंस रिकॉर्ड करें और ग्राहक को स्पेशल ओपनिंग बैलेंस SMS भेजें	%1$s tak ka purana udhaar jode aur apne customer ko ek special opening balance SMS bheje	 %1$s ਤਕ ਦਾ ਪੁਰਾਣਾ ਬੈਲੇਂਸ ਜੋੜੋ ਤੇ ਕਸਟਮਰ ਨੂੰ ਸਪੈਸ਼ਲ ਓਪਨਿੰਗ ਬੈਲੇਂਸ SMS ਭੇਜੋ	%1$s വരെയുള്ള പഴയ ബാലൻസിൽ റെക്കോർഡ് ചെയ്ത് ഉപഭോക്താവിന് ഒരു പ്രത്യേക ഓപ്പൺ ബാലൻസ് SMS അയയ്ക്കുക
record_first_tx	Click on the TEST customer to try OkCredit	OkCredit ट्राई करने के लिए टेस्ट ग्राहक पर क्लिक करें	TEST customer par click kar ke OkCredit try kijiye	OkCredit ਟ੍ਰਾਈ ਕਰਨ ਲਈ ਟੇਸਟ ਕਸਟਮਰ ਤੇ ਕਲਿਕ ਕਰੋ	OkCredit പരീക്ഷിക്കാൻ ടെസ്റ്റ് ഉപഭോക്താവിനെ ക്ലിക്ക് ചെയ്യുക
update_noti_title	Update OkCredit	OkCredit अपडेट करें	OkCredit update kare	OKਕ੍ਰੇਡਿਟ ਅਪਡੇਟ ਕਰੋ	OkCredit അപ്ഡേറ്റുചെയ്യുക
update_noti_subtitle	to get latest features	और लेटेस्ट फीचर्स पायें	aur latest feature paaiye	ਲੇਟੈਸਟ ਫੀਚਰਸ ਪਾਓ	പുതിയ സവിശേഷതകൾ ലഭിക്കാൻ
app_lock_noti_title	Enable App Lock	खाता सेक्यूरिटी बढ़ाएं	App Lock on kare	ਖਾਤਾ ਸਿਕਿਉਰਿਟੀ ਬਢਾਓ	അപ്ലിക്കേഷൻ ലോക്ക് പ്രാപ്തമാക്കുക
app_lock_noti_subtitle	to protect your account	ऐप्प लॉक लगायें	aur apne Account ko secure kare	ਐੱਪ ਲੌਕ ਲਗਾਓ	നിങ്ങളുടെ അക്കൗണ്ട് പരിരക്ഷിക്കുന്നതിനായി
reminder_noti_title	Update Balances	बैलेंस अपडेट कर लें	Balance update kare	ਬੈਲੇਂਸ ਅਪਡੇਟ ਕਰੋ	അപ്ഡേറ്റ് ബാലൻസുകൾ
reminder_noti_subtitle	Reminders will be sent on 5th	5 तारीख को रिमाइंडर भेजे जायेंगे	5th ko reminders bheje jayenge	5 ਤਾਰੀਖ ਨੂੰ ਰਿਮਾਇੰਡਰ ਭੇਜਿਆ ਜਾਏਗਾ	5-ന് ഓർമ്മപ്പെടുത്തലുകൾ അയയ്ക്കും
share_noti_title	Surprise Friends	OkCredit शेयर करें	Dosto ko surprise kare	ਸ਼ੇਅਰ OKਕ੍ਰੇਡਿਟ	സർപ്രൈസ് ഫ്രണ്ട്സ്
share_noti_subtitle	by sending a digital gift	दोस्तों को दें एक डिजिटल गिफ्ट!	aur bhejiye ek digital gift	ਆਪਣੇ ਦੋਸਤਾਂ ਨੂੰ ਡਿਜਿਟਲ ਗਿਫ਼੍ਟ ਦਿਓ	ഒരു ഡിജിറ്റൽ ഗിഫ്റ് അയയ്ക്കുക വഴി
loading_read_contacts	Loading contacts. Please wait.	कॉन्टैक्ट लोड हो रहा है। कृपया प्रतीक्षा करें।	Contacts load kiya jaa raha. Kripya intezaar kare.	ਕੰਟੈਕਟ ਲੋਡ ਹੋ ਰਹੇ। ਕਿਰਪਾ ਕਰਕੇ ਇੰਤਜ਼ਾਰ ਕਰੋ।	കോൺടാക്റ്റുകൾ ലോഡുചെയ്യുന്നു. കാത്തിരിക്കൂ.
no_internet_title	Internet Required	इंटरनेट जरुरी है	Internet Jaruri hai	ਇੰਟਰਨੇਟ ਜਰੂਰੀ ਹੈ	ഇന്റർനെറ്റ് ആവശ്യമാണ്
no_internet_msg	Task requires internet. Please connect to internet and try again	टास्क के लिए इंटरनेट आवश्यक है। कृपया इंटरनेट से कनेक्ट होने के बाद दोबारा प्रयास करें।	Iske liye internet jaruri hai. Kripya internet se connect ho kar dobara prayas kare	ਟਾਸਕ ਲਈ ਇੰਟਰਨੇਟ ਜਰੂਰੀ ਹੈ। ਕਿਰਪਾ ਕਰ ਕੇ ਇੰਟਰਨੇਟ ਤੋਂ ਕੰਨੇਕਟ ਹੋਣ ਦੇ ਬਾਅਦ ਦੋਬਾਰਾ ਕੋਸ਼ਿਸ਼ ਕਰੋ।	ടാസ്ക്കിന് ഇന്റർനെറ്റിന് ആവശ്യമാണ്. ദയവായി ഇന്റർനെറ്റിൽ കണക്റ്റുചെയ്ത് വീണ്ടും ശ്രമിക്കുക
no_internet_msg_customer	Customer not available Offline. Please connect to internet and try again to load customer.	कस्टमर अभी तक ऑफलाइन उपलब्ध नहीं है। कृपया इंटरनेट से कनेक्ट होने के बाद दोबारा कस्टमर लोड करने का प्रयास करें।	Customer offline maujood nahi hai. Kripya internet se connect hone ke baad dobara prayas kare.	ਕਸਟਮਰ ਆਫਲਾਈਨ ਉਪਲਬਧ ਨਹੀਂ ਹੈ।  ਕਿਰਪਾ ਕਰ ਕੇ ਇੰਟਰਨੇਟ ਤੋਂ ਕੰਨੇਕਟ ਹੋਣ ਦੇ ਬਾਅਦ ਦੋਬਾਰਾ ਕਸਟਮਰ ਲੋਡ ਕਰਨ ਦੀ ਕੋਸ਼ਿਸ਼ ਕਰੋ।	ഉപഭോക്താവ് ഓഫ്ലൈനിൽ ലഭ്യമല്ല. ദയവായി ഇന്റർനെറ്റിൽ കണക്റ്റുചെയ്ത് ഉപഭോക്താവിനെ ലോഡു ചെയ്യാൻ വീണ്ടും ശ്രമിക്കുക.
report_loading_msg	Creating report…	रिपोर्ट तैयार हो रहा...	Report banaya jaa raha…	ਰਿਪੋਰਟ ਰੇਡੀ ਹੋ ਰਿਹਾ।..	റിപ്പോർട്ട് സൃഷ്ടിക്കുന്നു ...
home_no_internet_msg	No Internet Connection	इंटरनेट कनेक्शन नहीं है	Internet connection nahi	ਓਫਲਾਇਨ	ഇന്റർനെറ്റ് കണക്ഷൻ ഇല്ല
payment_reminder_whatsapp_msg	Payment pending - Please make payment as soon as possible. Check details at %1$s	पेमेंट पेंडिंग - कृपया जल्द से जल्द पेमेंट करें। %1$s से अपने खाते का डिटेल देखें।	Payment pending - Kripya jald se jald payment kijiye. %1$s se details check kare	ਪੇਮੈਂਟ ਪੈਂਡਿੰਗ - ਕਿਰਪਾ ਕਰ ਕੇ ਜਲਦੀ ਤੋਂ ਜਲਦੀ ਪੇਮੈਂਟ ਕਰੋ। %1$s ਤੇ ਆਪਣੇ ਖਾਤੇ ਦਾ ਡਿਟੇਲ ਦੇਖੋ।	പേയ്മെന്റ് പെന്റിങ് ആണ് - എത്രയും വേഗം പണമടയ്ക്കുക. %1$s എന്നതിൽ വിശദാംശങ്ങൾ പരിശോധിക്കുക
share_okcredit	Share OkCredit	दोस्तों को बताएँ	Share OkCredit	ਯਾਰਾਂ ਨਾਲ ਸ਼ੇਯਰ ਕਰੋ	OkCredit ഷെയർ ചെയ്യൂ 
other_options	Other Options	अन्य विकल्प	Other Options	ਹੋਰ ਵਿਕਲਪ	മറ്റ് ഓപ്ഷനുകൾ
thanks_in_advance	Thanks in advance! 😊	अग्रिम धन्यवाद! 😊	Advance Dhanyawaad!😊	ਪਹਿਲਾਂ ਤੋਂ ਧੰਨਵਾਦ! 😊	മുന്‍കൂട്ടി നന്ദി രേഖപെടുത്തുന്നു 😊
share_okcredit_app	Share OkCredit with your friends and family.	OkCredit ऐप को अपने व्यवसायी दोस्तों और परिवारजनों के साथ साझा करें	Apne dosto aur family ke saath OkCredit share kare.	ਆਪਣੇ ਕਾਰੋਬਾਰੀ ਦੋਸਤਾਂ ਅਤੇ ਪਰਿਵਾਰ ਨਾਲ OkCredit ਐਪ ਨੂੰ ਸਾਂਝਾ ਕਰੋ	നിങ്ങളുടെ സുഹൃത്തുക്കളുമായും കുടുംബവുമായും OkCredit പങ്കിടുക.
rating_noti_title	Love OkCredit? 	OkCredit पसंद है?	OkCredit pasand hai? 	OkCredit ਪਸੰਦ ਹੈ?	OkCredit ഇഷ്ടമായോ?
rating_noti_subtitle	Rate us and share reviews!	हमें रेट करें और अपने विचार व्यक्त करें	OkCredit ko rate kare aur reviews share kare!	ਰੇਟ ਕਰੋ ਅਤੇ ਆਪਣੇ ਵਿਚਾਰ ਪ੍ਰਗਟ ਕਰੋ!	ഞങ്ങളെ റേറ്റുചെയ്ത് റിവ്യൂ പങ്കിടുക!
rate_okcredit	Rate OkCredit	रेट OkCredit	Rate OkCredit	ਰੇਟ OkCredit	OkCredit റേറ്റുചെയ്യുക
rate_five_star	Rate us 5-stars, Show your love for OkCredit!	हमें 5 सितारा रेट कर, OkCredit से अपना प्यार जताएँ!	5 star rate kare aur OkCredit ko apna pyar de	ਸਾਨੁ 5 ਤਾਰਾ ਰੇਟਿੰਗ ਦੇ ਕੇ, OkCredit ਨਾਲ ਆਪਣਾ ਪਿਆਰ ਜਾਤਾਅੋ !	നിങ്ങൾ OkCredit ഇഷ്ടപ്പെടുന്നുവെങ്കിൽ ഞങ്ങൾക്ക് 5-Star റേറ്റുചെയ്യുക!
thanks_for_love	Thanks for your love!	आपके सहयोग के लिए धन्यवाद!	Aapke pyaar aur sahyog ke liye dhanyawaad!	ਤੁਹਾਡੇ ਸਹਿਯੋਗ ਲਈ ਧੰਨਵਾਦ!	നിങ്ങളുടെ സ്നേഹത്തിന് നന്ദി!
rate_five_star_and_reviews	Rate us 5-stars and share reviews!	हमें 5-स्टार रेट करें और अपने विचार व्यक्त करें!	5-stars rating de kar apne reviews share kare!	ਸਾਨੂ 5-ਸਟਾਰ ਰੇਟ ਕਰੋ ਅਤੇ ਆਪਣੇ ਵਿਚਾਰ ਪ੍ਰਗਟ ਕਰੋ!	ഞങ്ങൾക്ക് 5-Star റേറ്റുചെയ്യുക, അവലോകനങ്ങൾ പങ്കിടുക!
rate_playstore	Rate on Play Store	प्लेस्टोरे पे रेट करें	Play Store par Rate kare	ਪਲੇਸਟੋਰੇ ਤੇ ਰੇਟ ਕਰੋ	Play Store- യിൽ റേറ്റുചെയ്യുക
help_us_make	Help us make OkCredit better!	OkCredit को बेहतर बनाने में सहयोग दें!	OkCredit ko behtar banane me hamari madad kare!	OkCredit ਨੂੰ ਬਿਹਤਰ ਬਣਾਉਣ ਲਈ ਸਹਿਯੋਗ ਦਿਓ!	OkCredit മികച്ചതാക്കാൻ ഞങ്ങളെ സഹായിക്കുക!
submit_feedback	Submit Feedback	प्रतिक्रिया व्यक्त करें	Feedback De	ਫ਼ੀਡਬੈਕ ਜਮ੍ਹਾਂ ਕਰੋ	ഫീഡ്ബാക്ക് സമർപ്പിക്കുക
feedback_and_suggestions	<![CDATA[Feedback & Suggestions]]>	<![CDATA[प्रतिक्रिया और सुझाव]]>	<![CDATA[Feedback & Sujhaav]]>	<![CDATA[ਫ਼ੀਡਬੈਕ ਅਤੇ ਸੁਝਾਅ]]>	<![CDATA[പ്രതികരണം & നിർദ്ദേശങ്ങൾ]]>
what_will_make_five_star	What will make OkCredit 5-star app?	OkCredit को 5-स्टार ऐप कैसे बनाएँ?	OkCredit 5-star app kaise ban sakta hai?	OkCredit ਨੂੰ 5-ਸਟਾਰ ਐਪ ਕਿਵੇਂ ਬਣਾਏਂ?	OkCredit 5-സ്റ്റാർ അപ്ലിക്കേഷൻ സൃഷ്ടിക്കുന്നതെന്താണ്?
